Episode,Step,Return,Algorithm
4381,16,-16.0,PPO
4382,10,-10.0,PPO
4383,9,-9.0,PPO
4384,12,-12.0,PPO
4385,11,-11.0,PPO
4386,12,-12.0,PPO
4387,8,-8.0,PPO
4388,8,-8.0,PPO
4389,9,-9.0,PPO
4390,10,-10.0,PPO
4391,10,-10.0,PPO
4392,10,-10.0,PPO
4393,14,-14.0,PPO
4394,11,-11.0,PPO
4395,9,-9.0,PPO
4396,11,-11.0,PPO
4397,12,-12.0,PPO
4398,10,-10.0,PPO
4399,8,-8.0,PPO
4400,10,-10.0,PPO
4401,10,-10.0,PPO
4402,8,-8.0,PPO
4403,9,-9.0,PPO
4404,8,-8.0,PPO
4405,14,-14.0,PPO
4406,8,-8.0,PPO
4407,8,-8.0,PPO
4408,8,-8.0,PPO
4409,14,-14.0,PPO
4410,11,-11.0,PPO
4411,8,-8.0,PPO
4412,8,-8.0,PPO
4413,10,-10.0,PPO
4414,8,-8.0,PPO
4415,9,-9.0,PPO
4416,8,-8.0,PPO
4417,11,-11.0,PPO
4418,12,-12.0,PPO
4419,8,-8.0,PPO
4420,8,-8.0,PPO
4421,8,-8.0,PPO
4422,12,-12.0,PPO
4423,13,-13.0,PPO
4424,9,-9.0,PPO
4425,10,-10.0,PPO
4426,9,-9.0,PPO
4427,8,-8.0,PPO
4428,10,-10.0,PPO
4429,8,-8.0,PPO
4430,8,-8.0,PPO
4431,8,-8.0,PPO
4432,9,-9.0,PPO
4433,8,-8.0,PPO
4434,11,-11.0,PPO
4435,10,-10.0,PPO
4436,8,-8.0,PPO
4437,12,-12.0,PPO
4438,8,-8.0,PPO
4439,10,-10.0,PPO
4440,8,-8.0,PPO
4441,8,-8.0,PPO
4442,11,-11.0,PPO
4443,14,-14.0,PPO
4444,9,-9.0,PPO
4445,9,-9.0,PPO
4446,15,-15.0,PPO
4447,11,-11.0,PPO
4448,8,-8.0,PPO
4449,12,-12.0,PPO
4450,10,-10.0,PPO
4451,13,-13.0,PPO
4452,9,-9.0,PPO
4453,10,-10.0,PPO
4454,10,-10.0,PPO
4455,12,-12.0,PPO
4456,9,-9.0,PPO
4457,8,-8.0,PPO
4458,9,-9.0,PPO
4459,10,-10.0,PPO
4460,10,-10.0,PPO
4461,16,-16.0,PPO
4462,13,-13.0,PPO
4463,8,-8.0,PPO
4464,9,-9.0,PPO
4465,14,-14.0,PPO
4466,16,-16.0,PPO
4467,8,-8.0,PPO
4468,18,-18.0,PPO
4469,10,-10.0,PPO
4470,10,-10.0,PPO
4471,9,-9.0,PPO
4472,14,-14.0,PPO
4473,8,-8.0,PPO
4474,8,-8.0,PPO
4475,9,-9.0,PPO
4476,10,-10.0,PPO
4477,11,-11.0,PPO
4478,12,-12.0,PPO
4479,8,-8.0,PPO
4480,10,-10.0,PPO
4481,9,-9.0,PPO
4482,8,-8.0,PPO
4483,8,-8.0,PPO
4484,9,-9.0,PPO
4485,10,-10.0,PPO
4486,12,-12.0,PPO
4487,11,-11.0,PPO
4488,10,-10.0,PPO
4489,12,-12.0,PPO
4490,12,-12.0,PPO
4491,10,-10.0,PPO
4492,12,-12.0,PPO
4493,10,-10.0,PPO
4494,8,-8.0,PPO
4495,8,-8.0,PPO
4496,9,-9.0,PPO
4497,9,-9.0,PPO
4498,9,-9.0,PPO
4499,12,-12.0,PPO
4500,9,-9.0,PPO
4501,10,-10.0,PPO
4502,13,-13.0,PPO
4503,10,-10.0,PPO
4504,8,-8.0,PPO
4505,9,-9.0,PPO
4506,9,-9.0,PPO
4507,9,-9.0,PPO
4508,9,-9.0,PPO
4509,13,-13.0,PPO
4510,9,-9.0,PPO
4511,12,-12.0,PPO
4512,8,-8.0,PPO
4513,15,-15.0,PPO
4514,19,-19.0,PPO
4515,10,-10.0,PPO
4516,10,-10.0,PPO
4517,11,-11.0,PPO
4518,16,-16.0,PPO
4519,12,-12.0,PPO
4520,10,-10.0,PPO
4521,11,-11.0,PPO
4522,24,-24.0,PPO
4523,9,-9.0,PPO
4524,12,-12.0,PPO
4525,10,-10.0,PPO
4526,9,-9.0,PPO
4527,13,-13.0,PPO
4528,9,-9.0,PPO
4529,9,-9.0,PPO
4530,12,-12.0,PPO
4531,8,-8.0,PPO
4532,10,-10.0,PPO
4533,12,-12.0,PPO
4534,9,-9.0,PPO
4535,11,-11.0,PPO
4536,8,-8.0,PPO
4537,14,-14.0,PPO
4538,9,-9.0,PPO
4539,8,-8.0,PPO
4540,8,-8.0,PPO
4541,8,-8.0,PPO
4542,13,-13.0,PPO
4543,9,-9.0,PPO
4544,9,-9.0,PPO
4545,9,-9.0,PPO
4546,9,-9.0,PPO
4547,16,-16.0,PPO
4548,21,-21.0,PPO
4549,12,-12.0,PPO
4550,11,-11.0,PPO
4551,11,-11.0,PPO
4552,9,-9.0,PPO
4553,8,-8.0,PPO
4554,9,-9.0,PPO
4555,11,-11.0,PPO
4556,17,-17.0,PPO
4557,13,-13.0,PPO
4558,11,-11.0,PPO
4559,9,-9.0,PPO
4560,8,-8.0,PPO
4561,12,-12.0,PPO
4562,8,-8.0,PPO
4563,13,-13.0,PPO
4564,12,-12.0,PPO
4565,11,-11.0,PPO
4566,13,-13.0,PPO
4567,16,-16.0,PPO
4568,9,-9.0,PPO
4569,9,-9.0,PPO
4570,12,-12.0,PPO
4571,10,-10.0,PPO
4572,10,-10.0,PPO
4573,9,-9.0,PPO
4574,9,-9.0,PPO
4575,10,-10.0,PPO
4576,14,-14.0,PPO
4577,9,-9.0,PPO
4578,8,-8.0,PPO
4579,9,-9.0,PPO
4580,9,-9.0,PPO
4581,9,-9.0,PPO
4582,10,-10.0,PPO
4583,10,-10.0,PPO
4584,12,-12.0,PPO
4585,8,-8.0,PPO
4586,8,-8.0,PPO
4587,13,-13.0,PPO
4588,16,-16.0,PPO
4589,11,-11.0,PPO
4590,18,-18.0,PPO
4591,17,-17.0,PPO
4592,10,-10.0,PPO
4593,11,-11.0,PPO
4594,11,-11.0,PPO
4595,11,-11.0,PPO
4596,8,-8.0,PPO
4597,11,-11.0,PPO
4598,8,-8.0,PPO
4599,8,-8.0,PPO
4600,9,-9.0,PPO
4601,8,-8.0,PPO
4602,12,-12.0,PPO
4603,9,-9.0,PPO
4604,12,-12.0,PPO
4605,10,-10.0,PPO
4606,8,-8.0,PPO
4607,13,-13.0,PPO
4608,9,-9.0,PPO
4609,8,-8.0,PPO
4610,8,-8.0,PPO
4611,9,-9.0,PPO
4612,8,-8.0,PPO
4613,12,-12.0,PPO
4614,13,-13.0,PPO
4615,8,-8.0,PPO
4616,9,-9.0,PPO
4617,9,-9.0,PPO
4618,9,-9.0,PPO
4619,10,-10.0,PPO
4620,21,-21.0,PPO
4621,8,-8.0,PPO
4622,8,-8.0,PPO
4623,8,-8.0,PPO
4624,9,-9.0,PPO
4625,8,-8.0,PPO
4626,12,-12.0,PPO
4627,9,-9.0,PPO
4628,12,-12.0,PPO
4629,11,-11.0,PPO
4630,10,-10.0,PPO
4631,9,-9.0,PPO
4632,8,-8.0,PPO
4633,8,-8.0,PPO
4634,10,-10.0,PPO
4635,10,-10.0,PPO
4636,10,-10.0,PPO
4637,18,-18.0,PPO
4638,11,-11.0,PPO
4639,8,-8.0,PPO
4640,15,-15.0,PPO
4641,13,-13.0,PPO
4642,10,-10.0,PPO
4643,9,-9.0,PPO
4644,9,-9.0,PPO
4645,8,-8.0,PPO
4646,9,-9.0,PPO
4647,8,-8.0,PPO
4648,8,-8.0,PPO
4649,10,-10.0,PPO
4650,10,-10.0,PPO
4651,9,-9.0,PPO
4652,8,-8.0,PPO
4653,8,-8.0,PPO
4654,8,-8.0,PPO
4655,13,-13.0,PPO
4656,10,-10.0,PPO
4657,14,-14.0,PPO
4658,8,-8.0,PPO
4659,9,-9.0,PPO
4660,11,-11.0,PPO
4661,10,-10.0,PPO
4662,15,-15.0,PPO
4663,12,-12.0,PPO
4664,11,-11.0,PPO
4665,9,-9.0,PPO
4666,10,-10.0,PPO
4667,15,-15.0,PPO
4668,8,-8.0,PPO
4669,10,-10.0,PPO
4670,11,-11.0,PPO
4671,9,-9.0,PPO
4672,10,-10.0,PPO
4673,13,-13.0,PPO
4674,8,-8.0,PPO
4675,8,-8.0,PPO
4676,9,-9.0,PPO
4677,8,-8.0,PPO
4678,8,-8.0,PPO
4679,14,-14.0,PPO
4680,11,-11.0,PPO
4681,12,-12.0,PPO
4682,10,-10.0,PPO
4683,9,-9.0,PPO
4684,8,-8.0,PPO
4685,10,-10.0,PPO
4686,9,-9.0,PPO
4687,9,-9.0,PPO
4688,15,-15.0,PPO
4689,8,-8.0,PPO
4690,11,-11.0,PPO
4691,8,-8.0,PPO
4692,10,-10.0,PPO
4693,8,-8.0,PPO
4694,11,-11.0,PPO
4695,10,-10.0,PPO
4696,9,-9.0,PPO
4697,11,-11.0,PPO
4698,9,-9.0,PPO
4699,9,-9.0,PPO
4700,10,-10.0,PPO
4701,8,-8.0,PPO
4702,10,-10.0,PPO
4703,10,-10.0,PPO
4704,13,-13.0,PPO
4705,8,-8.0,PPO
4706,9,-9.0,PPO
4707,10,-10.0,PPO
4708,8,-8.0,PPO
4709,8,-8.0,PPO
4710,8,-8.0,PPO
4711,8,-8.0,PPO
4712,8,-8.0,PPO
4713,9,-9.0,PPO
4714,8,-8.0,PPO
4715,8,-8.0,PPO
4716,8,-8.0,PPO
4717,8,-8.0,PPO
4718,8,-8.0,PPO
4719,11,-11.0,PPO
4720,8,-8.0,PPO
4721,8,-8.0,PPO
4722,14,-14.0,PPO
4723,13,-13.0,PPO
4724,10,-10.0,PPO
4725,9,-9.0,PPO
4726,9,-9.0,PPO
4727,8,-8.0,PPO
4728,10,-10.0,PPO
4729,15,-15.0,PPO
4730,11,-11.0,PPO
4731,9,-9.0,PPO
4732,10,-10.0,PPO
4733,10,-10.0,PPO
4734,10,-10.0,PPO
4735,13,-13.0,PPO
4736,13,-13.0,PPO
4737,13,-13.0,PPO
4738,8,-8.0,PPO
4739,16,-16.0,PPO
4740,10,-10.0,PPO
4741,11,-11.0,PPO
4742,8,-8.0,PPO
4743,10,-10.0,PPO
4744,9,-9.0,PPO
4745,10,-10.0,PPO
4746,9,-9.0,PPO
4747,8,-8.0,PPO
4748,9,-9.0,PPO
4749,12,-12.0,PPO
4750,9,-9.0,PPO
4751,12,-12.0,PPO
4752,10,-10.0,PPO
4753,8,-8.0,PPO
4754,12,-12.0,PPO
4755,13,-13.0,PPO
4756,11,-11.0,PPO
4757,10,-10.0,PPO
4758,8,-8.0,PPO
4759,9,-9.0,PPO
4760,8,-8.0,PPO
4761,8,-8.0,PPO
4762,10,-10.0,PPO
4763,8,-8.0,PPO
4764,10,-10.0,PPO
4765,9,-9.0,PPO
4766,13,-13.0,PPO
4767,9,-9.0,PPO
4768,8,-8.0,PPO
4769,12,-12.0,PPO
4770,12,-12.0,PPO
4771,8,-8.0,PPO
4772,13,-13.0,PPO
4773,12,-12.0,PPO
4774,11,-11.0,PPO
4775,8,-8.0,PPO
4776,11,-11.0,PPO
4777,8,-8.0,PPO
4778,8,-8.0,PPO
4779,11,-11.0,PPO
4780,10,-10.0,PPO
4781,10,-10.0,PPO
4782,9,-9.0,PPO
4783,8,-8.0,PPO
4784,8,-8.0,PPO
4785,8,-8.0,PPO
4786,9,-9.0,PPO
4787,8,-8.0,PPO
4788,9,-9.0,PPO
4789,8,-8.0,PPO
4790,11,-11.0,PPO
4791,9,-9.0,PPO
4792,8,-8.0,PPO
4793,12,-12.0,PPO
4794,14,-14.0,PPO
4795,15,-15.0,PPO
4796,8,-8.0,PPO
4797,12,-12.0,PPO
4798,10,-10.0,PPO
4799,8,-8.0,PPO
4800,9,-9.0,PPO
4801,8,-8.0,PPO
4802,8,-8.0,PPO
4803,16,-16.0,PPO
4804,9,-9.0,PPO
4805,8,-8.0,PPO
4806,13,-13.0,PPO
4807,9,-9.0,PPO
4808,10,-10.0,PPO
4809,10,-10.0,PPO
4810,8,-8.0,PPO
4811,16,-16.0,PPO
4812,10,-10.0,PPO
4813,13,-13.0,PPO
4814,10,-10.0,PPO
4815,8,-8.0,PPO
4816,11,-11.0,PPO
4817,12,-12.0,PPO
4818,8,-8.0,PPO
4819,10,-10.0,PPO
4820,12,-12.0,PPO
4821,8,-8.0,PPO
4822,12,-12.0,PPO
4823,8,-8.0,PPO
4824,15,-15.0,PPO
4825,10,-10.0,PPO
4826,14,-14.0,PPO
4827,11,-11.0,PPO
4828,11,-11.0,PPO
4829,10,-10.0,PPO
4830,15,-15.0,PPO
4831,10,-10.0,PPO
4832,8,-8.0,PPO
4833,9,-9.0,PPO
4834,12,-12.0,PPO
4835,9,-9.0,PPO
4836,10,-10.0,PPO
4837,15,-15.0,PPO
4838,9,-9.0,PPO
4839,12,-12.0,PPO
4840,10,-10.0,PPO
4841,14,-14.0,PPO
4842,11,-11.0,PPO
4843,13,-13.0,PPO
4844,11,-11.0,PPO
4845,12,-12.0,PPO
4846,9,-9.0,PPO
4847,11,-11.0,PPO
4848,10,-10.0,PPO
4849,10,-10.0,PPO
4850,8,-8.0,PPO
4851,10,-10.0,PPO
4852,8,-8.0,PPO
4853,19,-19.0,PPO
4854,12,-12.0,PPO
4855,9,-9.0,PPO
4856,8,-8.0,PPO
4857,8,-8.0,PPO
4858,8,-8.0,PPO
4859,9,-9.0,PPO
4860,15,-15.0,PPO
4861,8,-8.0,PPO
4862,12,-12.0,PPO
4863,9,-9.0,PPO
4864,15,-15.0,PPO
4865,9,-9.0,PPO
4866,10,-10.0,PPO
4867,14,-14.0,PPO
4868,22,-22.0,PPO
4869,8,-8.0,PPO
4870,8,-8.0,PPO
4871,9,-9.0,PPO
4872,11,-11.0,PPO
4873,8,-8.0,PPO
4874,9,-9.0,PPO
4875,8,-8.0,PPO
4876,14,-14.0,PPO
4877,12,-12.0,PPO
4878,15,-15.0,PPO
4879,10,-10.0,PPO
4880,11,-11.0,PPO
4881,20,-20.0,PPO
4882,8,-8.0,PPO
4883,9,-9.0,PPO
4884,10,-10.0,PPO
4885,10,-10.0,PPO
4886,9,-9.0,PPO
4887,10,-10.0,PPO
4888,8,-8.0,PPO
4889,8,-8.0,PPO
4890,8,-8.0,PPO
4891,11,-11.0,PPO
4892,8,-8.0,PPO
4893,14,-14.0,PPO
4894,10,-10.0,PPO
4895,8,-8.0,PPO
4896,12,-12.0,PPO
4897,9,-9.0,PPO
4898,11,-11.0,PPO
4899,8,-8.0,PPO
4900,12,-12.0,PPO
4901,10,-10.0,PPO
4902,10,-10.0,PPO
4903,11,-11.0,PPO
4904,14,-14.0,PPO
4905,8,-8.0,PPO
4906,17,-17.0,PPO
4907,8,-8.0,PPO
4908,15,-15.0,PPO
4909,8,-8.0,PPO
4910,12,-12.0,PPO
4911,14,-14.0,PPO
4912,8,-8.0,PPO
4913,8,-8.0,PPO
4914,8,-8.0,PPO
4915,9,-9.0,PPO
4916,12,-12.0,PPO
4917,12,-12.0,PPO
4918,21,-21.0,PPO
4919,10,-10.0,PPO
4920,16,-16.0,PPO
4921,9,-9.0,PPO
4922,8,-8.0,PPO
4923,12,-12.0,PPO
4924,9,-9.0,PPO
4925,9,-9.0,PPO
4926,9,-9.0,PPO
4927,9,-9.0,PPO
4928,8,-8.0,PPO
4929,8,-8.0,PPO
4930,8,-8.0,PPO
4931,13,-13.0,PPO
4932,10,-10.0,PPO
4933,9,-9.0,PPO
4934,9,-9.0,PPO
4935,13,-13.0,PPO
4936,9,-9.0,PPO
4937,9,-9.0,PPO
4938,10,-10.0,PPO
4939,10,-10.0,PPO
4940,9,-9.0,PPO
4941,12,-12.0,PPO
4942,8,-8.0,PPO
4943,10,-10.0,PPO
4944,12,-12.0,PPO
4945,8,-8.0,PPO
4946,15,-15.0,PPO
4947,12,-12.0,PPO
4948,10,-10.0,PPO
4949,11,-11.0,PPO
4950,11,-11.0,PPO
4951,8,-8.0,PPO
4952,13,-13.0,PPO
4953,13,-13.0,PPO
4954,9,-9.0,PPO
4955,12,-12.0,PPO
4956,10,-10.0,PPO
4957,16,-16.0,PPO
4958,11,-11.0,PPO
4959,8,-8.0,PPO
4960,9,-9.0,PPO
4961,8,-8.0,PPO
4962,9,-9.0,PPO
4963,13,-13.0,PPO
4964,10,-10.0,PPO
4965,9,-9.0,PPO
4966,8,-8.0,PPO
4967,12,-12.0,PPO
4968,9,-9.0,PPO
4969,13,-13.0,PPO
4970,8,-8.0,PPO
4971,11,-11.0,PPO
4972,9,-9.0,PPO
4973,8,-8.0,PPO
4974,10,-10.0,PPO
4975,8,-8.0,PPO
4976,10,-10.0,PPO
4977,10,-10.0,PPO
4978,12,-12.0,PPO
4979,11,-11.0,PPO
4980,9,-9.0,PPO
4981,17,-17.0,PPO
4982,13,-13.0,PPO
4983,10,-10.0,PPO
4984,11,-11.0,PPO
4985,8,-8.0,PPO
4986,12,-12.0,PPO
4987,8,-8.0,PPO
4988,11,-11.0,PPO
4989,8,-8.0,PPO
4990,10,-10.0,PPO
4991,9,-9.0,PPO
4992,9,-9.0,PPO
4993,8,-8.0,PPO
4994,11,-11.0,PPO
4995,9,-9.0,PPO
4996,10,-10.0,PPO
4997,11,-11.0,PPO
4998,8,-8.0,PPO
4999,8,-8.0,PPO
5000,13,-13.0,PPO
5001,8,-8.0,PPO
5002,13,-13.0,PPO
5003,11,-11.0,PPO
5004,9,-9.0,PPO
5005,8,-8.0,PPO
5006,9,-9.0,PPO
5007,10,-10.0,PPO
5008,10,-10.0,PPO
5009,10,-10.0,PPO
5010,10,-10.0,PPO
5011,9,-9.0,PPO
5012,8,-8.0,PPO
5013,9,-9.0,PPO
5014,8,-8.0,PPO
5015,9,-9.0,PPO
5016,8,-8.0,PPO
5017,17,-17.0,PPO
5018,8,-8.0,PPO
5019,12,-12.0,PPO
5020,8,-8.0,PPO
5021,14,-14.0,PPO
5022,11,-11.0,PPO
5023,12,-12.0,PPO
5024,9,-9.0,PPO
5025,8,-8.0,PPO
5026,10,-10.0,PPO
5027,11,-11.0,PPO
5028,10,-10.0,PPO
5029,16,-16.0,PPO
5030,8,-8.0,PPO
5031,8,-8.0,PPO
5032,11,-11.0,PPO
5033,10,-10.0,PPO
5034,14,-14.0,PPO
5035,8,-8.0,PPO
5036,9,-9.0,PPO
5037,14,-14.0,PPO
5038,15,-15.0,PPO
5039,8,-8.0,PPO
5040,10,-10.0,PPO
5041,14,-14.0,PPO
5042,8,-8.0,PPO
5043,12,-12.0,PPO
5044,11,-11.0,PPO
5045,8,-8.0,PPO
5046,10,-10.0,PPO
5047,8,-8.0,PPO
5048,11,-11.0,PPO
5049,10,-10.0,PPO
5050,8,-8.0,PPO
5051,8,-8.0,PPO
5052,8,-8.0,PPO
5053,9,-9.0,PPO
5054,11,-11.0,PPO
5055,11,-11.0,PPO
5056,9,-9.0,PPO
5057,8,-8.0,PPO
5058,8,-8.0,PPO
5059,9,-9.0,PPO
5060,8,-8.0,PPO
5061,11,-11.0,PPO
5062,10,-10.0,PPO
5063,11,-11.0,PPO
5064,14,-14.0,PPO
5065,16,-16.0,PPO
5066,8,-8.0,PPO
5067,9,-9.0,PPO
5068,9,-9.0,PPO
5069,10,-10.0,PPO
5070,13,-13.0,PPO
5071,8,-8.0,PPO
5072,10,-10.0,PPO
5073,9,-9.0,PPO
5074,11,-11.0,PPO
5075,8,-8.0,PPO
5076,13,-13.0,PPO
5077,9,-9.0,PPO
5078,8,-8.0,PPO
5079,8,-8.0,PPO
5080,9,-9.0,PPO
5081,9,-9.0,PPO
5082,12,-12.0,PPO
5083,10,-10.0,PPO
5084,9,-9.0,PPO
5085,10,-10.0,PPO
5086,10,-10.0,PPO
5087,8,-8.0,PPO
5088,9,-9.0,PPO
5089,12,-12.0,PPO
5090,8,-8.0,PPO
5091,8,-8.0,PPO
5092,13,-13.0,PPO
5093,12,-12.0,PPO
5094,11,-11.0,PPO
5095,10,-10.0,PPO
5096,9,-9.0,PPO
5097,14,-14.0,PPO
5098,10,-10.0,PPO
5099,12,-12.0,PPO
5100,8,-8.0,PPO
5101,13,-13.0,PPO
5102,14,-14.0,PPO
5103,8,-8.0,PPO
5104,8,-8.0,PPO
5105,8,-8.0,PPO
5106,15,-15.0,PPO
5107,13,-13.0,PPO
5108,8,-8.0,PPO
5109,9,-9.0,PPO
5110,9,-9.0,PPO
5111,11,-11.0,PPO
5112,13,-13.0,PPO
5113,13,-13.0,PPO
5114,12,-12.0,PPO
5115,8,-8.0,PPO
5116,8,-8.0,PPO
5117,9,-9.0,PPO
5118,14,-14.0,PPO
5119,9,-9.0,PPO
5120,14,-14.0,PPO
5121,9,-9.0,PPO
5122,8,-8.0,PPO
5123,11,-11.0,PPO
5124,9,-9.0,PPO
5125,9,-9.0,PPO
5126,12,-12.0,PPO
5127,8,-8.0,PPO
5128,8,-8.0,PPO
5129,13,-13.0,PPO
5130,11,-11.0,PPO
5131,13,-13.0,PPO
5132,8,-8.0,PPO
5133,12,-12.0,PPO
5134,8,-8.0,PPO
5135,9,-9.0,PPO
5136,8,-8.0,PPO
5137,9,-9.0,PPO
5138,8,-8.0,PPO
5139,11,-11.0,PPO
5140,10,-10.0,PPO
5141,11,-11.0,PPO
5142,13,-13.0,PPO
5143,10,-10.0,PPO
5144,11,-11.0,PPO
5145,12,-12.0,PPO
5146,10,-10.0,PPO
5147,8,-8.0,PPO
5148,8,-8.0,PPO
5149,9,-9.0,PPO
5150,9,-9.0,PPO
5151,8,-8.0,PPO
5152,10,-10.0,PPO
5153,8,-8.0,PPO
5154,10,-10.0,PPO
5155,8,-8.0,PPO
5156,8,-8.0,PPO
5157,10,-10.0,PPO
5158,9,-9.0,PPO
5159,9,-9.0,PPO
5160,8,-8.0,PPO
5161,10,-10.0,PPO
5162,8,-8.0,PPO
5163,12,-12.0,PPO
5164,9,-9.0,PPO
5165,11,-11.0,PPO
5166,8,-8.0,PPO
5167,9,-9.0,PPO
5168,13,-13.0,PPO
5169,11,-11.0,PPO
5170,8,-8.0,PPO
5171,8,-8.0,PPO
5172,9,-9.0,PPO
5173,10,-10.0,PPO
5174,8,-8.0,PPO
5175,8,-8.0,PPO
5176,9,-9.0,PPO
5177,11,-11.0,PPO
5178,15,-15.0,PPO
5179,11,-11.0,PPO
5180,9,-9.0,PPO
5181,8,-8.0,PPO
5182,11,-11.0,PPO
5183,8,-8.0,PPO
5184,8,-8.0,PPO
5185,8,-8.0,PPO
5186,9,-9.0,PPO
5187,11,-11.0,PPO
5188,8,-8.0,PPO
5189,8,-8.0,PPO
5190,12,-12.0,PPO
5191,10,-10.0,PPO
5192,11,-11.0,PPO
5193,16,-16.0,PPO
5194,8,-8.0,PPO
5195,10,-10.0,PPO
5196,11,-11.0,PPO
5197,11,-11.0,PPO
5198,10,-10.0,PPO
5199,14,-14.0,PPO
5200,17,-17.0,PPO
5201,8,-8.0,PPO
5202,9,-9.0,PPO
5203,12,-12.0,PPO
5204,11,-11.0,PPO
5205,8,-8.0,PPO
5206,10,-10.0,PPO
5207,11,-11.0,PPO
5208,12,-12.0,PPO
5209,8,-8.0,PPO
5210,8,-8.0,PPO
5211,11,-11.0,PPO
5212,8,-8.0,PPO
5213,10,-10.0,PPO
5214,8,-8.0,PPO
5215,8,-8.0,PPO
5216,9,-9.0,PPO
5217,14,-14.0,PPO
5218,10,-10.0,PPO
5219,10,-10.0,PPO
5220,12,-12.0,PPO
5221,9,-9.0,PPO
5222,10,-10.0,PPO
5223,13,-13.0,PPO
5224,12,-12.0,PPO
5225,9,-9.0,PPO
5226,11,-11.0,PPO
5227,10,-10.0,PPO
5228,13,-13.0,PPO
5229,8,-8.0,PPO
5230,8,-8.0,PPO
5231,9,-9.0,PPO
5232,10,-10.0,PPO
5233,10,-10.0,PPO
5234,10,-10.0,PPO
5235,8,-8.0,PPO
5236,12,-12.0,PPO
5237,11,-11.0,PPO
5238,8,-8.0,PPO
5239,10,-10.0,PPO
5240,13,-13.0,PPO
5241,11,-11.0,PPO
5242,9,-9.0,PPO
5243,14,-14.0,PPO
5244,14,-14.0,PPO
5245,9,-9.0,PPO
5246,8,-8.0,PPO
5247,10,-10.0,PPO
5248,10,-10.0,PPO
5249,10,-10.0,PPO
5250,13,-13.0,PPO
5251,9,-9.0,PPO
5252,8,-8.0,PPO
5253,8,-8.0,PPO
5254,12,-12.0,PPO
5255,9,-9.0,PPO
5256,9,-9.0,PPO
5257,10,-10.0,PPO
5258,11,-11.0,PPO
5259,10,-10.0,PPO
5260,10,-10.0,PPO
5261,17,-17.0,PPO
5262,11,-11.0,PPO
5263,13,-13.0,PPO
5264,8,-8.0,PPO
5265,15,-15.0,PPO
5266,8,-8.0,PPO
5267,11,-11.0,PPO
5268,11,-11.0,PPO
5269,8,-8.0,PPO
5270,10,-10.0,PPO
5271,10,-10.0,PPO
5272,11,-11.0,PPO
5273,19,-19.0,PPO
5274,10,-10.0,PPO
5275,10,-10.0,PPO
5276,8,-8.0,PPO
5277,8,-8.0,PPO
5278,14,-14.0,PPO
5279,10,-10.0,PPO
5280,9,-9.0,PPO
5281,9,-9.0,PPO
5282,14,-14.0,PPO
5283,11,-11.0,PPO
5284,15,-15.0,PPO
5285,8,-8.0,PPO
5286,10,-10.0,PPO
5287,8,-8.0,PPO
5288,9,-9.0,PPO
5289,8,-8.0,PPO
5290,9,-9.0,PPO
5291,14,-14.0,PPO
5292,9,-9.0,PPO
5293,9,-9.0,PPO
5294,8,-8.0,PPO
5295,14,-14.0,PPO
5296,11,-11.0,PPO
5297,8,-8.0,PPO
5298,17,-17.0,PPO
5299,10,-10.0,PPO
5300,15,-15.0,PPO
5301,8,-8.0,PPO
5302,12,-12.0,PPO
5303,9,-9.0,PPO
5304,9,-9.0,PPO
5305,12,-12.0,PPO
5306,9,-9.0,PPO
5307,8,-8.0,PPO
5308,10,-10.0,PPO
5309,9,-9.0,PPO
5310,11,-11.0,PPO
5311,10,-10.0,PPO
5312,8,-8.0,PPO
5313,8,-8.0,PPO
5314,9,-9.0,PPO
5315,13,-13.0,PPO
5316,10,-10.0,PPO
5317,10,-10.0,PPO
5318,11,-11.0,PPO
5319,8,-8.0,PPO
5320,10,-10.0,PPO
5321,11,-11.0,PPO
5322,11,-11.0,PPO
5323,8,-8.0,PPO
5324,9,-9.0,PPO
5325,11,-11.0,PPO
5326,9,-9.0,PPO
5327,14,-14.0,PPO
5328,10,-10.0,PPO
5329,12,-12.0,PPO
5330,8,-8.0,PPO
5331,13,-13.0,PPO
5332,9,-9.0,PPO
5333,8,-8.0,PPO
5334,8,-8.0,PPO
5335,11,-11.0,PPO
5336,9,-9.0,PPO
5337,23,-23.0,PPO
5338,8,-8.0,PPO
5339,8,-8.0,PPO
5340,14,-14.0,PPO
5341,11,-11.0,PPO
5342,13,-13.0,PPO
5343,15,-15.0,PPO
5344,10,-10.0,PPO
5345,8,-8.0,PPO
5346,8,-8.0,PPO
5347,14,-14.0,PPO
5348,11,-11.0,PPO
5349,8,-8.0,PPO
5350,8,-8.0,PPO
5351,9,-9.0,PPO
5352,12,-12.0,PPO
5353,10,-10.0,PPO
5354,8,-8.0,PPO
5355,13,-13.0,PPO
5356,11,-11.0,PPO
5357,14,-14.0,PPO
5358,12,-12.0,PPO
5359,8,-8.0,PPO
5360,9,-9.0,PPO
5361,8,-8.0,PPO
5362,9,-9.0,PPO
5363,9,-9.0,PPO
5364,9,-9.0,PPO
5365,9,-9.0,PPO
5366,11,-11.0,PPO
5367,14,-14.0,PPO
5368,10,-10.0,PPO
5369,12,-12.0,PPO
5370,10,-10.0,PPO
5371,10,-10.0,PPO
5372,13,-13.0,PPO
5373,9,-9.0,PPO
5374,9,-9.0,PPO
5375,8,-8.0,PPO
5376,12,-12.0,PPO
5377,9,-9.0,PPO
5378,18,-18.0,PPO
